GEOID10,POP_2010,POP_WHITE,POP_BLACK,POP_NATV,POP_ASN,POP_ISLND,POP_OTHER,POP_MULTI,NOT_HISP,NH_WHITE,NH_BLACK,NH_NATV,NH_ASN,NH_ISLND,NH_OTHER,NH_MULTI,HISP,H_WHITE,H_BLACK,H_NATV,H_ASN,H_ISLND,H_OTHER,H_MULTI
250010148003,1124,991,40,6,27,0,29,31,1111,982,39,6,27,0,26,31,13,9,1,0,0,0,3,0
250010148004,716,638,13,7,14,0,27,17,700,629,13,7,12,0,25,14,16,9,0,0,2,0,2,3
250010149001,510,472,10,0,17,0,8,3,498,464,10,0,17,0,4,3,12,8,0,0,0,0,4,0
250010149002,896,853,5,0,22,0,4,12,879,842,5,0,20,0,1,11,17,11,0,0,2,0,3,1
250010149003,843,783,9,0,17,0,11,23,832,773,8,0,17,0,11,23,11,10,1,0,0,0,0,0
250010149004,1349,1262,25,6,23,1,0,32,1332,1249,24,6,23,1,0,29,17,13,1,0,0,0,0,3
250010150011,2174,1935,39,86,22,6,35,51,2107,1892,38,82,20,6,24,45,67,43,1,4,2,0,11,6
250010150012,2243,1944,43,105,22,0,31,98,2183,1903,42,99,22,0,28,89,60,41,1,6,0,0,3,9
250010150021,2516,2222,86,59,19,0,28,102,2462,2181,82,53,19,0,26,101,54,41,4,6,0,0,2,1
250010150022,1197,922,51,108,40,3,27,46,1170,909,51,104,40,3,23,40,27,13,0,4,0,0,4,6
250010151001,1858,1672,46,43,24,0,25,48,1813,1654,44,37,24,0,11,43,45,18,2,6,0,0,14,5
250010151002,1951,1794,33,20,28,0,24,52,1912,1766,33,19,28,0,16,50,39,28,0,1,0,0,8,2
250010152001,1150,1114,15,7,5,0,2,7,1142,1106,15,7,5,0,2,7,8,8,0,0,0,0,0,0
250010152002,915,879,7,4,11,0,6,8,900,868,7,4,10,0,3,8,15,11,0,0,1,0,3,0
250010153001,520,341,55,6,1,5,77,35,469,319,54,6,1,2,57,30,51,22,1,0,0,3,20,5
250010153002,1263,982,97,4,45,0,76,59,1216,956,93,4,45,0,64,54,47,26,4,0,0,0,12,5
250010153003,1255,810,135,34,31,1,103,141,1167,779,119,34,31,0,83,121,88,31,16,0,0,1,20,20
250019900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250039001001,990,774,109,7,18,0,32,50,892,729,95,4,18,0,5,41,98,45,14,3,0,0,27,9
250039001002,1130,862,127,4,31,0,45,61,1036,834,123,3,31,0,1,44,94,28,4,1,0,0,44,17
250039001003,435,396,12,1,9,0,10,7,406,379,12,0,9,0,0,6,29,17,0,1,0,0,10,1
250039001004,834,636,77,5,10,0,59,47,739,601,76,3,10,0,10,39,95,35,1,2,0,0,49,8
250039002001,718,603,53,11,1,0,16,34,616,533,45,11,1,0,1,25,102,70,8,0,0,0,15,9
250039002002,676,546,42,1,15,1,24,47,607,519,40,0,15,0,5,28,69,27,2,1,0,1,19,19
250039002003,932,750,89,2,1,0,43,47,844,715,80,2,1,0,4,42,88,35,9,0,0,0,39,5
250039002004,608,461,51,1,20,0,31,44,509,407,42,0,20,0,5,35,99,54,9,1,0,0,26,9
250039002005,872,713,57,1,17,0,40,44,776,666,55,1,17,0,4,33,96,47,2,0,0,0,36,11
250039002006,643,488,63,3,15,0,35,39,555,445,60,3,15,0,1,31,88,43,3,0,0,0,34,8
250039003001,1053,942,44,1,13,0,17,36,1002,921,35,1,13,0,2,30,51,21,9,0,0,0,15,6
250039003002,808,688,35,1,2,3,43,36,735,660,35,1,2,1,4,32,73,28,0,0,0,2,39,4
250039003003,1042,958,30,1,25,0,12,16,996,928,30,1,25,0,0,12,46,30,0,0,0,0,12,4
250039004001,1213,1131,33,0,20,0,9,20,1190,1114,33,0,20,0,4,19,23,17,0,0,0,0,5,1
250039004002,1190,992,95,1,2,0,57,43,1075,944,87,1,2,0,4,37,115,48,8,0,0,0,53,6
250039004003,689,643,19,1,0,0,5,21,676,637,17,1,0,0,2,19,13,6,2,0,0,0,3,2
250039004004,1250,1197,27,0,5,0,5,16,1238,1189,27,0,5,0,1,16,12,8,0,0,0,0,4,0
250039004005,520,402,59,1,4,0,12,42,468,379,52,0,4,0,1,32,52,23,7,1,0,0,11,10
250039005001,1207,1148,25,0,16,0,3,15,1173,1122,24,0,16,0,2,9,34,26,1,0,0,0,1,6
250039005002,2081,1978,44,0,29,1,11,18,2023,1934,38,0,29,1,4,17,58,44,6,0,0,0,7,1
250039006001,624,567,33,0,2,0,10,12,605,557,33,0,2,0,1,12,19,10,0,0,0,0,9,0
250039006002,786,494,194,2,9,0,25,62,704,459,176,2,9,0,5,53,82,35,18,0,0,0,20,9
250039006003,651,475,94,6,16,0,14,46,625,466,94,6,16,0,4,39,26,9,0,0,0,0,10,7
250039006004,1134,858,150,5,8,1,32,80,1062,828,146,3,8,1,9,67,72,30,4,2,0,0,23,13
250039006005,922,643,164,4,17,0,40,54,817,602,143,4,17,0,10,41,105,41,21,0,0,0,30,13
250039007001,658,611,20,0,4,0,7,16,636,597,20,0,4,0,0,15,22,14,0,0,0,0,7,1
250039007002,641,605,20,0,3,0,6,7,626,597,20,0,3,0,0,6,15,8,0,0,0,0,6,1
250039007003,729,697,7,1,4,0,5,15,710,687,7,1,4,0,0,11,19,10,0,0,0,0,5,4
250039007004,882,861,11,0,3,0,1,6,869,850,11,0,3,0,0,5,13,11,0,0,0,0,1,1
250039008001,1057,1020,5,1,17,0,8,6,1044,1014,5,1,17,0,2,5,13,6,0,0,0,0,6,1
250039008002,640,594,7,1,19,0,8,11,624,589,7,1,19,0,2,6,16,5,0,0,0,0,6,5
250039008003,814,795,4,0,3,0,2,10,809,790,4,0,3,0,2,10,5,5,0,0,0,0,0,0
250039008004,1538,1456,24,0,12,0,12,34,1506,1441,24,0,12,0,0,29,32,15,0,0,0,0,12,5
250039008005,786,752,5,0,12,0,4,13,780,748,5,0,12,0,2,13,6,4,0,0,0,0,2,0
250039009001,799,767,13,1,1,0,3,14,781,749,13,1,1,0,3,14,18,18,0,0,0,0,0,0
250039009002,1033,830,72,5,8,0,60,58,930,801,65,5,8,0,0,51,103,29,7,0,0,0,60,7
250039009003,985,852,48,8,17,0,31,29,914,816,45,8,17,0,0,28,71,36,3,0,0,0,31,1
250039009004,1678,1573,29,2,12,0,30,32,1611,1539,24,1,12,0,6,29,67,34,5,1,0,0,24,3
250039009005,639,584,23,1,4,0,12,15,618,572,23,1,4,0,3,15,21,12,0,0,0,0,9,0
250039011001,470,447,8,0,12,0,1,2,467,445,8,0,12,0,0,2,3,2,0,0,0,0,1,0
250039011002,658,612,13,0,15,0,6,12,636,598,13,0,15,0,0,10,22,14,0,0,0,0,6,2
250039011003,877,833,6,0,20,0,1,17,872,829,6,0,20,0,0,17,5,4,0,0,0,0,1,0
250039011004,1724,1536,119,5,27,0,15,22,1682,1514,114,5,27,0,1,21,42,22,5,0,0,0,14,1
250039111001,1375,1336,18,0,11,0,1,9,1355,1321,15,0,11,0,0,8,20,15,3,0,0,0,1,1
250039111002,930,901,10,0,8,0,0,11,920,892,9,0,8,0,0,11,10,9,1,0,0,0,0,0
250039111003,786,758,15,1,1,1,4,6,775,750,15,1,1,1,1,6,11,8,0,0,0,0,3,0
250039121001,1112,1088,0,2,15,0,0,7,1097,1073,0,2,15,0,0,7,15,15,0,0,0,0,0,0
250039121002,933,889,9,0,9,0,13,13,913,882,9,0,9,0,0,13,20,7,0,0,0,0,13,0
250039121003,605,575,2,0,8,0,8,12,596,574,2,0,8,0,3,9,9,1,0,0,0,0,5,3
250039121004,931,910,8,0,1,0,3,9,916,898,8,0,1,0,0,9,15,12,0,0,0,0,3,0
250039121005,603,590,3,1,3,0,0,6,598,586,2,1,3,0,0,6,5,4,1,0,0,0,0,0
250039121006,1292,1251,22,1,9,1,4,4,1273,1236,22,1,9,1,0,4,19,15,0,0,0,0,4,0
250039121007,1280,1235,5,0,8,0,9,23,1254,1220,5,0,8,0,1,20,26,15,0,0,0,0,8,3
250039131001,644,607,1,1,17,0,0,18,635,600,1,1,17,0,0,16,9,7,0,0,0,0,0,2
250039131002,649,592,21,3,2,0,21,10,606,566,18,2,2,0,8,10,43,26,3,1,0,0,13,0
250039131003,823,785,11,0,16,0,0,11,816,779,11,0,16,0,0,10,7,6,0,0,0,0,0,1
250039131004,480,474,1,0,2,0,0,3,476,470,1,0,2,0,0,3,4,4,0,0,0,0,0,0
250039131005,1128,1079,5,2,8,2,13,19,1090,1059,5,0,8,2,1,15,38,20,0,2,0,0,12,4
250039131006,584,541,19,0,4,0,8,12,566,524,19,0,4,0,7,12,18,17,0,0,0,0,1,0
250039131007,717,688,0,1,20,0,4,4,698,673,0,1,20,0,1,3,19,15,0,0,0,0,3,1
250039141001,1155,1081,17,2,17,1,27,10,1115,1062,16,1,17,0,14,5,40,19,1,1,0,1,13,5
250039141002,994,928,13,0,20,0,18,15,923,882,12,0,20,0,1,8,71,46,1,0,0,0,17,7
250039141003,1057,981,7,4,21,0,29,15,981,936,6,4,21,0,7,7,76,45,1,0,0,0,22,8
250039141004,1140,1104,8,0,14,0,5,9,1106,1079,7,0,14,0,0,6,34,25,1,0,0,0,5,3
250039141005,1117,1070,15,1,14,0,7,10,1098,1058,15,1,14,0,0,10,19,12,0,0,0,0,7,0
250039141006,480,445,1,4,14,0,12,4,459,436,1,4,14,0,1,3,21,9,0,0,0,0,11,1
250039201011,636,601,5,1,21,0,1,7,626,593,4,0,21,0,1,7,10,8,1,1,0,0,0,0
250039201012,1390,1282,9,3,30,0,22,44,1344,1261,9,3,30,0,4,37,46,21,0,0,0,0,18,7
250039201013,1751,1369,109,1,169,2,20,81,1634,1293,103,0,169,1,2,66,117,76,6,1,0,1,18,15
250039201014,861,805,13,1,21,2,2,17,836,786,12,1,21,0,0,16,25,19,1,0,0,2,2,1
250039201021,1005,753,62,0,106,0,15,69,925,710,58,0,104,0,0,53,80,43,4,0,2,0,15,16
250039201022,1065,991,19,0,30,0,8,17,1044,976,19,0,30,0,5,14,21,15,0,0,0,0,3,3
250039201023,1046,981,7,2,23,0,9,24,1025,968,7,2,23,0,4,21,21,13,0,0,0,0,5,3
250039213001,1239,1164,21,3,11,3,5,32,1215,1150,20,3,11,3,0,28,24,14,1,0,0,0,5,4
250039213002,2307,2125,74,6,21,1,24,56,2214,2073,64,5,20,1,1,50,93,52,10,1,1,0,23,6
250039213003,680,631,15,4,7,0,2,21,657,614,15,4,7,0,0,17,23,17,0,0,0,0,2,4
250039213004,892,780,50,4,2,2,28,26,840,761,43,3,2,2,5,24,52,19,7,1,0,0,23,2
250039214001,780,739,13,1,0,1,5,21,752,721,11,1,0,1,0,18,28,18,2,0,0,0,5,3
250039214002,919,836,20,3,3,1,23,33,853,809,17,3,3,1,0,20,66,27,3,0,0,0,23,13
250039215001,979,940,3,4,10,0,11,11,965,937,3,4,10,0,2,9,14,3,0,0,0,0,9,2
250039215002,2121,1960,42,4,21,0,26,68,2055,1925,42,4,19,0,2,63,66,35,0,0,2,0,24,5
250039221001,699,689,0,0,0,0,0,10,692,683,0,0,0,0,0,9,7,6,0,0,0,0,0,1
250039221002,720,705,7,0,2,0,1,5,705,693,6,0,2,0,0,4,15,12,1,0,0,0,1,1
250039221003,680,645,5,0,7,0,1,22,674,643,4,0,7,0,1,19,6,2,1,0,0,0,0,3
250039221004,581,560,2,0,10,1,0,8,580,560,2,0,9,1,0,8,1,0,0,0,1,0,0,0
250039222001,554,539,3,3,1,0,7,1,540,532,3,3,1,0,0,1,14,7,0,0,0,0,7,0
250039222002,815,799,6,0,2,0,0,8,809,794,6,0,2,0,0,7,6,5,0,0,0,0,0,1
250039222003,1305,1249,10,9,9,0,2,26,1289,1243,9,2,9,0,0,26,16,6,1,7,0,0,2,0
250039222004,1015,981,9,3,2,0,5,15,1006,973,9,3,2,0,4,15,9,8,0,0,0,0,1,0
250039223001,963,933,7,0,3,1,3,16,956,930,7,0,2,1,0,16,7,3,0,0,1,0,3,0
250039223002,1153,1126,7,0,6,0,0,14,1136,1115,5,0,6,0,0,10,17,11,2,0,0,0,0,4
250039231001,874,851,4,2,5,0,2,10,872,850,4,2,5,0,1,10,2,1,0,0,0,0,1,0
250039231002,1104,1072,11,2,3,0,0,16,1087,1056,10,2,3,0,0,16,17,16,1,0,0,0,0,0
250039231003,1257,1244,0,1,4,0,5,3,1241,1233,0,1,4,0,0,3,16,11,0,0,0,0,5,0
250039241001,614,596,2,0,4,0,6,6,599,582,2,0,4,0,5,6,15,14,0,0,0,0,1,0
250039241002,779,731,15,1,13,0,9,10,737,696,15,1,13,0,3,9,42,35,0,0,0,0,6,1
250039241003,554,549,1,0,2,0,1,1,552,548,1,0,2,0,0,1,2,1,0,0,0,0,1,0
250039251001,558,528,2,0,3,0,4,21,525,512,2,0,3,0,0,8,33,16,0,0,0,0,4,13
250056406003,1478,1271,84,4,40,0,36,43,1375,1223,58,4,36,0,21,33,103,48,26,0,4,0,15,10
250056406004,1010,871,29,4,50,0,33,23,955,859,29,0,50,0,2,15,55,12,0,4,0,0,31,8
250056407001,1526,1377,24,2,60,3,37,23,1489,1370,23,2,60,0,12,22,37,7,1,0,0,3,25,1
250056407002,764,715,14,0,29,0,5,1,751,706,12,0,29,0,3,1,13,9,2,0,0,0,2,0
250056407003,610,574,12,0,14,0,4,6,600,565,12,0,14,0,4,5,10,9,0,0,0,0,0,1
250056408001,1230,851,98,7,66,0,129,79,985,760,80,3,66,0,27,49,245,91,18,4,0,0,102,30
250056408002,1222,1013,63,3,77,2,27,37,1131,963,57,3,72,0,9,27,91,50,6,0,5,2,18,10
250056408003,1361,1205,33,1,60,0,39,23,1275,1158,27,1,60,0,6,23,86,47,6,0,0,0,33,0
250056409011,500,452,12,0,1,0,29,6,464,442,12,0,1,0,7,2,36,10,0,0,0,0,22,4
250056409012,1471,1241,82,2,12,0,72,62,1367,1199,73,1,12,0,27,55,104,42,9,1,0,0,45,7
250056409013,1240,871,122,11,16,0,142,78,1028,809,111,5,16,0,29,58,212,62,11,6,0,0,113,20
250056409014,1249,1040,73,1,26,0,74,35,1131,995,66,0,25,0,14,31,118,45,7,1,1,0,60,4
250056409015,611,528,18,0,7,0,39,19,538,497,11,0,7,0,4,19,73,31,7,0,0,0,35,0
250056410001,780,663,46,1,1,0,42,27,713,634,41,1,1,0,14,22,67,29,5,0,0,0,28,5
250056410002,827,712,39,1,1,0,52,22,741,672,35,1,1,0,12,20,86,40,4,0,0,0,40,2
250056410003,812,694,32,0,23,0,26,37,752,662,26,0,23,0,7,34,60,32,6,0,0,0,19,3
250056411011,1095,814,103,11,31,0,97,39,933,768,87,4,31,0,13,30,162,46,16,7,0,0,84,9
250056411012,617,482,54,3,5,0,47,26,547,462,47,0,5,0,8,25,70,20,7,3,0,0,39,1
250056412001,1621,1289,77,1,65,0,109,80,1483,1223,63,1,65,0,67,64,138,66,14,0,0,0,42,16
250056412002,1182,998,77,1,47,0,37,22,1057,912,64,1,47,0,16,17,125,86,13,0,0,0,21,5
250056413001,836,447,93,20,71,9,144,52,496,313,70,13,71,2,4,23,340,134,23,7,0,7,140,29
250056413002,1221,1054,42,2,44,1,38,40,1157,1024,41,2,43,1,16,30,64,30,1,0,1,0,22,10
250056413003,978,709,65,12,44,0,117,31,819,647,63,8,44,0,28,29,159,62,2,4,0,0,89,2
250056413004,1244,999,81,3,67,0,52,42,1064,894,74,0,66,0,3,27,180,105,7,3,1,0,49,15
250056413005,1047,868,44,6,35,0,44,50,925,798,42,3,35,0,16,31,122,70,2,3,0,0,28,19
250056414001,575,371,46,3,112,0,35,8,507,328,43,3,112,0,16,5,68,43,3,0,0,0,19,3
250056414002,881,712,30,1,21,0,70,47,785,670,25,1,21,0,39,29,96,42,5,0,0,0,31,18
250056414003,1130,976,45,0,21,0,45,43,1041,933,43,0,18,0,17,30,89,43,2,0,3,0,28,13
250056415001,1337,1217,42,4,19,1,23,31,1286,1186,38,4,18,1,8,31,51,31,4,0,1,0,15,0
250056415002,1064,976,33,1,6,0,18,30,998,932,28,1,6,0,4,27,66,44,5,0,0,0,14,3
250056416001,1052,1025,5,2,7,0,1,12,1035,1011,5,0,7,0,1,11,17,14,0,2,0,0,0,1
250056416002,1271,1194,26,4,7,0,16,24,1245,1180,26,4,7,0,7,21,26,14,0,0,0,0,9,3
250056417001,609,598,2,0,5,0,0,4,609,598,2,0,5,0,0,4,0,0,0,0,0,0,0,0
250056417002,1267,1160,19,4,44,4,11,25,1205,1124,14,3,44,0,3,17,62,36,5,1,0,4,8,8
250056417003,1078,953,31,0,54,0,23,17,1035,931,26,0,54,0,8,16,43,22,5,0,0,0,15,1
250056417004,2142,2027,33,1,27,0,24,30,2103,2010,29,1,25,0,10,28,39,17,4,0,2,0,14,2
250056418001,1051,967,33,5,14,0,2,30,1019,939,31,5,14,0,0,30,32,28,2,0,0,0,2,0
250056418002,495,473,7,0,2,0,8,5,475,460,7,0,2,0,1,5,20,13,0,0,0,0,7,0
250056418003,513,465,21,2,8,0,6,11,484,448,16,0,8,0,3,9,29,17,5,2,0,0,3,2
250056419001,978,869,38,4,15,0,30,22,930,836,37,3,14,0,23,17,48,33,1,1,1,0,7,5
250056419002,1297,1140,66,9,11,0,28,43,1228,1097,63,6,11,0,10,41,69,43,3,3,0,0,18,2
250056420001,631,556,21,1,20,0,11,22,579,523,21,1,20,0,1,13,52,33,0,0,0,0,10,9
250056420002,882,804,36,0,15,0,17,10,830,768,34,0,15,0,5,8,52,36,2,0,0,0,12,2
250056420003,1761,1332,151,6,93,4,95,80,1492,1188,139,4,93,0,10,58,269,144,12,2,0,4,85,22
250056421001,2394,2083,128,7,58,1,61,56,2241,1989,114,3,58,1,33,43,153,94,14,4,0,0,28,13
250056421002,1172,1037,47,1,18,0,40,29,1072,990,39,1,18,0,3,21,100,47,8,0,0,0,37,8
250056421003,578,507,26,1,6,0,12,26,557,501,26,1,6,0,7,16,21,6,0,0,0,0,5,10
250056422001,1089,1010,36,0,8,0,11,24,1057,997,31,0,8,0,0,21,32,13,5,0,0,0,11,3
250056422002,1036,845,52,1,44,0,42,52,869,741,41,1,44,0,7,35,167,104,11,0,0,0,35,17
250056422003,990,938,21,0,1,0,6,24,973,930,20,0,1,0,4,18,17,8,1,0,0,0,2,6
250056422004,766,688,24,4,8,0,28,14,722,670,24,3,8,0,6,11,44,18,0,1,0,0,22,3
250056423001,1075,1025,5,4,23,0,8,10,1064,1014,5,4,23,0,8,10,11,11,0,0,0,0,0,0
250056423002,1120,1059,15,2,22,0,8,14,1096,1049,15,0,22,0,2,8,24,10,0,2,0,0,6,6
250056424001,992,861,43,3,40,2,13,30,939,835,35,2,40,2,0,25,53,26,8,1,0,0,13,5
250056424002,756,732,18,0,3,0,1,2,749,728,16,0,3,0,0,2,7,4,2,0,0,0,1,0
250056424003,1012,960,20,0,15,0,4,13,989,943,20,0,14,0,0,12,23,17,0,0,1,0,4,1
250056425001,1510,1441,41,0,14,0,3,11,1474,1408,41,0,14,0,1,10,36,33,0,0,0,0,2,1
250056425002,3007,2881,37,6,31,1,13,38,2953,2843,36,2,31,1,5,35,54,38,1,4,0,0,8,3
250056441011,1818,1754,13,0,27,0,5,19,1807,1745,12,0,27,0,5,18,11,9,1,0,0,0,0,1
250056441012,1498,1463,2,5,10,0,4,14,1478,1445,1,5,10,0,3,14,20,18,1,0,0,0,1,0
250056441013,2512,2448,13,3,18,0,4,26,2486,2428,13,3,18,0,1,23,26,20,0,0,0,0,3,3
250056441021,2590,2529,7,1,17,0,9,27,2565,2511,7,1,17,0,5,24,25,18,0,0,0,0,4,3
250056441022,2467,2387,4,2,16,1,11,46,2434,2367,4,2,16,1,5,39,33,20,0,0,0,0,6,7
250056442001,1300,1269,6,0,1,0,12,12,1274,1254,6,0,1,0,1,12,26,15,0,0,0,0,11,0
250056442002,908,892,8,0,1,0,2,5,898,883,8,0,1,0,1,5,10,9,0,0,0,0,1,0
250056442003,1975,1934,7,4,13,0,6,11,1956,1918,7,4,13,0,5,9,19,16,0,0,0,0,1,2
250056442004,1315,1287,2,5,19,0,1,1,1308,1281,2,5,19,0,0,1,7,6,0,0,0,0,1,0
250056442005,916,883,1,0,22,0,0,10,911,878,1,0,22,0,0,10,5,5,0,0,0,0,0,0
250056442006,866,854,5,0,4,0,0,3,857,845,5,0,4,0,0,3,9,9,0,0,0,0,0,0
250056451011,691,671,1,0,8,0,0,11,678,660,1,0,8,0,0,9,13,11,0,0,0,0,0,2
250056451012,2630,2580,8,2,10,0,2,28,2604,2561,7,1,10,0,1,24,26,19,1,1,0,0,1,4
250056451013,1542,1517,12,0,2,0,1,10,1538,1514,12,0,2,0,0,10,4,3,0,0,0,0,1,0
250056451021,3318,3187,26,4,44,0,10,47,3269,3146,22,2,43,0,9,47,49,41,4,2,1,0,1,0
250056451022,976,946,12,1,0,0,3,14,960,939,12,1,0,0,0,8,16,7,0,0,0,0,3,6
250056451023,1091,1055,8,1,7,0,1,19,1082,1047,8,1,7,0,1,18,9,8,0,0,0,0,0,1
250056451031,2162,2106,17,1,21,0,6,11,2145,2090,17,1,21,0,5,11,17,16,0,0,0,0,1,0
250056451032,2689,2621,14,3,12,1,12,26,2650,2584,13,2,12,1,12,26,39,37,1,1,0,0,0,0
250056451033,766,746,3,1,6,0,4,6,766,746,3,1,6,0,4,6,0,0,0,0,0,0,0,0
250056461011,1089,1064,7,0,9,0,3,6,1083,1058,7,0,9,0,3,6,6,6,0,0,0,0,0,0
250056461012,2549,2490,9,0,15,0,10,25,2519,2464,9,0,15,0,6,25,30,26,0,0,0,0,4,0
250056461013,1411,1384,7,0,4,0,9,7,1401,1374,7,0,4,0,9,7,10,10,0,0,0,0,0,0
250056461014,2307,2229,18,4,24,0,4,28,2286,2215,14,4,24,0,4,25,21,14,4,0,0,0,0,3
250056461031,2285,2248,5,0,14,1,0,17,2260,2226,4,0,14,1,0,15,25,22,1,0,0,0,0,2
250056461032,2020,1983,4,1,6,3,8,15,2004,1972,4,0,6,3,5,14,16,11,0,1,0,0,3,1
250056461033,1299,1265,10,0,7,0,5,12,1293,1260,10,0,7,0,4,12,6,5,0,0,0,0,1,0
250056461041,825,790,6,1,14,0,5,9,816,784,6,0,14,0,5,7,9,6,0,1,0,0,0,2
250056461042,1747,1717,6,1,10,0,1,12,1732,1703,6,1,10,0,0,12,15,14,0,0,0,0,1,0
250056501011,1936,1827,25,3,13,0,39,29,1894,1806,25,2,13,0,25,23,42,21,0,1,0,0,14,6
250056501012,1668,1559,31,1,6,0,30,41,1621,1527,29,1,6,0,23,35,47,32,2,0,0,0,7,6
250056501013,2149,1962,59,2,7,0,54,65,2056,1904,54,1,7,0,41,49,93,58,5,1,0,0,13,16
250056501021,1364,1012,55,10,18,0,220,49,1007,896,16,3,18,0,37,37,357,116,39,7,0,0,183,12
250056501022,2014,1776,53,5,32,0,79,69,1918,1723,51,4,31,0,47,62,96,53,2,1,1,0,32,7
250056501023,1501,1182,72,12,22,0,137,76,1263,1057,58,5,22,0,55,66,238,125,14,7,0,0,82,10
250056502011,1093,1033,23,3,11,0,8,15,1062,1010,22,3,11,0,5,11,31,23,1,0,0,0,3,4
250056502012,1067,974,15,3,23,0,31,21,1027,952,12,3,23,0,21,16,40,22,3,0,0,0,10,5
250056502013,756,670,24,2,12,0,29,19,698,630,16,2,12,0,21,17,58,40,8,0,0,0,8,2
250056502021,2142,1912,75,7,10,0,79,59,1969,1818,63,6,10,0,26,46,173,94,12,1,0,0,53,13
250056503001,715,651,24,0,13,0,9,18,683,627,24,0,13,0,3,16,32,24,0,0,0,0,6,2
250056503002,772,690,21,1,3,0,19,38,723,655,20,1,3,0,9,35,49,35,1,0,0,0,10,3
250056503003,1108,935,51,25,11,0,47,39,994,899,28,3,11,0,20,33,114,36,23,22,0,0,27,6
250056503004,709,678,5,1,2,0,20,3,683,668,5,1,2,0,5,2,26,10,0,0,0,0,15,1
250056504001,810,708,29,1,1,0,38,33,733,667,15,1,1,0,18,31,77,41,14,0,0,0,20,2
250056504002,1316,1151,40,4,3,0,64,54,1197,1090,34,4,3,0,23,43,119,61,6,0,0,0,41,11
250056504003,960,815,35,1,0,0,56,53,798,717,25,1,0,0,22,33,162,98,10,0,0,0,34,20
250056504004,687,609,19,2,10,1,22,24,633,573,19,0,10,0,10,21,54,36,0,2,0,1,12,3
250056505001,658,584,11,9,0,0,36,18,602,567,10,0,0,0,11,14,56,17,1,9,0,0,25,4
250056505002,1142,976,29,1,18,1,76,41,1029,938,23,0,18,1,14,35,113,38,6,1,0,0,62,6
250056505003,1341,1071,50,12,23,3,97,85,1165,1031,31,1,22,3,22,55,176,40,19,11,1,0,75,30
250056506001,1322,1011,69,47,14,0,121,60,1062,940,46,6,14,0,17,39,260,71,23,41,0,0,104,21
250056506002,767,516,60,5,10,0,129,47,583,464,48,0,10,0,31,30,184,52,12,5,0,0,98,17
250056506003,670,563,23,3,1,0,45,35,568,516,21,1,1,0,11,18,102,47,2,2,0,0,34,17
250056507001,1119,620,117,55,5,3,241,78,653,478,76,8,5,0,48,38,466,142,41,47,0,3,193,40
250056507002,1464,644,97,285,15,0,344,79,755,515,78,24,13,0,81,44,709,129,19,261,2,0,263,35
250056508001,970,778,51,11,5,2,85,38,878,754,46,1,5,2,35,35,92,24,5,10,0,0,50,3
250056508002,795,608,36,1,5,0,120,25,674,589,36,0,5,0,24,20,121,19,0,1,0,0,96,5
250056508003,935,498,54,41,15,5,253,69,575,427,50,11,15,0,41,31,360,71,4,30,0,5,212,38
250056508004,951,605,105,8,5,0,167,61,712,502,90,5,5,0,67,43,239,103,15,3,0,0,100,18
250056509001,799,419,68,19,22,0,204,67,401,280,34,3,21,0,37,26,398,139,34,16,1,0,167,41
250056509002,1151,867,66,5,18,0,147,48,979,798,51,5,18,0,62,45,172,69,15,0,0,0,85,3
250056509003,917,364,120,18,6,0,313,96,389,189,77,8,5,0,60,50,528,175,43,10,1,0,253,46
250056510011,2865,2383,91,19,77,3,178,114,2693,2297,87,14,77,3,123,92,172,86,4,5,0,0,55,22
250056510021,1970,1722,74,19,40,1,57,57,1905,1686,71,15,40,1,37,55,65,36,3,4,0,0,20,2
250056510022,1863,1132,188,12,24,1,340,166,1338,910,161,5,23,1,104,134,525,222,27,7,1,0,236,32
250056511001,1061,641,104,10,4,0,207,95,645,471,58,4,4,0,58,50,416,170,46,6,0,0,149,45
250056511002,1325,815,152,18,5,0,197,138,952,644,121,5,5,0,67,110,373,171,31,13,0,0,130,28
250056511003,923,669,77,1,15,0,101,60,836,641,68,1,15,0,66,45,87,28,9,0,0,0,35,15
250056511004,808,672,45,2,1,0,49,39,726,624,35,2,1,0,29,35,82,48,10,0,0,0,20,4
250056512001,733,397,74,58,2,8,151,43,500,324,69,24,2,0,45,36,233,73,5,34,0,8,106,7
250056512002,1335,870,123,40,14,0,223,65,996,802,87,9,14,0,30,54,339,68,36,31,0,0,193,11
250056513001,1161,743,104,14,19,0,195,86,891,646,77,11,19,0,76,62,270,97,27,3,0,0,119,24
250056513002,1066,713,110,12,17,1,130,83,901,672,75,6,17,1,63,67,165,41,35,6,0,0,67,16
250056514001,1168,858,122,9,12,1,81,85,1051,807,118,4,12,0,40,70,117,51,4,5,0,1,41,15
250056514002,737,493,65,0,2,0,113,64,639,462,55,0,1,0,67,54,98,31,10,0,1,0,46,10
250056514003,701,407,92,5,2,0,125,70,582,375,81,3,2,0,67,54,119,32,11,2,0,0,58,16
250056514004,609,307,119,9,0,1,96,77,501,262,99,7,0,1,61,71,108,45,20,2,0,0,35,6
250056515001,906,693,60,6,8,0,86,53,801,633,47,2,8,0,61,50,105,60,13,4,0,0,25,3
